Key,P,类型,问题,修改建议,位置
reports-055,P0,段落缺批注,"段落缺少批注: ""【条件】：已部署私有化大模型环境，用户已安装office word与wps办公软件；需提前准备好文档主题、框架参考文档（""",为该段落添加批注说明,【条件】：已部署私有化大模型环境，用户已安装office w
reports-056,P0,段落缺批注,"段落缺少批注: ""【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指定知识库/上传文档，上传文档支持常见格式，如：doc、doc""",为该段落添加批注说明,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-057,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境配置，自动生成符合模板框架、格式规范的docx文档内容；支持""",为该段落添加批注说明,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-058,P0,段落缺批注,"段落缺少批注: ""【输出】：符合模板格式规范、内容贴合参考资料及用户需求的docx文档，内容片段附带溯源批注；文档生成位置可按需选择（现有""",为该段落添加批注说明,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-059,P0,段落缺批注,"段落缺少批注: ""【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复正常办公界面后，用户可选择继续生成、暂停生成或终止生成；生成""",为该段落添加批注说明,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-060,P0,段落缺批注,"段落缺少批注: ""一、性能约束（必须符合）""",为该段落添加批注说明,一、性能约束（必须符合）
reports-061,P0,段落缺批注,"段落缺少批注: ""- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文档篇幅≤50页）。""",为该段落添加批注说明,- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-062,P0,段落缺批注,"段落缺少批注: ""- 参考文档解析成功率≥99%，支持格式（doc、docx、txt、pdf、xlsx、ppt、图片等）兼容率100%。""",为该段落添加批注说明,- 参考文档解析成功率≥99%，支持格式（doc、docx、
reports-063,P0,段落缺批注,"段落缺少批注: ""- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。""",为该段落添加批注说明,- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。
reports-064,P0,段落缺批注,"段落缺少批注: ""- 溯源批注生成准确率100%，插入位置准确率95%。""",为该段落添加批注说明,- 溯源批注生成准确率100%，插入位置准确率95%。
reports-065,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束（必须符合）""",为该段落添加批注说明,二、可靠性约束（必须符合）
reports-066,P0,段落缺批注,"段落缺少批注: ""- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。""",为该段落添加批注说明,- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。
reports-067,P0,段落缺批注,"段落缺少批注: ""- 生成内容贴合参考资料及主题，生成结果相关性≥95%。""",为该段落添加批注说明,- 生成内容贴合参考资料及主题，生成结果相关性≥95%。
reports-068,P0,段落缺批注,"段落缺少批注: ""- 文档下载、插入WPS/WORD成功率100%，无文件损坏。""",为该段落添加批注说明,- 文档下载、插入WPS/WORD成功率100%，无文件损坏
reports-069,P0,段落缺批注,"段落缺少批注: ""- 私有化环境下连续生成50份文档无崩溃、无异常退出。""",为该段落添加批注说明,- 私有化环境下连续生成50份文档无崩溃、无异常退出。
reports-070,P0,段落缺批注,"段落缺少批注: ""- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。""",为该段落添加批注说明,- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。
reports-071,P0,段落缺批注,"段落缺少批注: ""- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。""",为该段落添加批注说明,- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。
reports-072,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束（必须符合）""",为该段落添加批注说明,三、可服务性约束（必须符合）
reports-073,P0,段落缺批注,"段落缺少批注: ""- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s。""",为该段落添加批注说明,- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s
reports-074,P0,段落缺批注,"段落缺少批注: ""- 模型参数调整即时生效，无延迟，配置可保存复用。""",为该段落添加批注说明,- 模型参数调整即时生效，无延迟，配置可保存复用。
reports-075,P0,段落缺批注,"段落缺少批注: ""- 支持生成历史查看、下载、删除。""",为该段落添加批注说明,- 支持生成历史查看、下载、删除。
reports-076,P0,段落缺批注,"段落缺少批注: ""- 必须兼容国内主流开源大模型（如QWEN3-32b、Deepseek32b），模型适配成功率100%。""",为该段落添加批注说明,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-077,P0,段落缺批注,"段落缺少批注: ""【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文档时，需从企业知识库中复用已有合规内容片段（章节、图片、表格""",为该段落添加批注说明,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-078,P0,段落缺批注,"段落缺少批注: ""【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理员。""",为该段落添加批注说明,【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理
reports-079,P0,段落缺批注,"段落缺少批注: ""【条件】""",为该段落添加批注说明,【条件】
reports-080,P0,段落缺批注,"段落缺少批注: ""【输入】""",为该段落添加批注说明,【输入】
reports-081,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】""",为该段落添加批注说明,【做什么，程度/效果/反馈】
reports-082,P0,段落缺批注,"段落缺少批注: ""【输出】""",为该段落添加批注说明,【输出】
reports-083,P0,段落缺批注,"段落缺少批注: ""【外界反应】""",为该段落添加批注说明,【外界反应】
reports-084,P0,段落缺批注,"段落缺少批注: ""一、性能约束""",为该段落添加批注说明,一、性能约束
reports-085,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束""",为该段落添加批注说明,二、可靠性约束
reports-086,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束""",为该段落添加批注说明,三、可服务性约束
reports-087,P0,段落缺批注,"段落缺少批注: ""乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确保主库故障时，从库可快速切换，不影响模块正常运行；模块服务需""",为该段落添加批注说明,乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确
reports-088,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持定时备份，备份数据可正常恢复，备份过程不影响模块正常运行；模""",为该段落添加批注说明,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
reports-089,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支持后续新增功能、""",为该段落添加批注说明,乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、
reports-090,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志三大类，日志需规范、详细，可追溯；操作日志需记录所有对模块的""",为该段落添加批注说明,乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志
reports-091,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需支持非容器部署，可在以下Linux操作系统上正常安装、运行，无需修改代码或进行额外配置：Ubuntu（20""",为该段落添加批注说明,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-092,P3,口语化,[口语化] 段落中存在口语化表达“可提前说明”。,将“可提前说明”修改为更正式的表述，例如“需予说明”或“应予以明确”。,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-093,P2,标点,[标点] “（常用系统依赖可提前说明，由我方配合安装）”前面缺少逗号，导致句子结构不够清晰。,在“非标准依赖”后增加一个逗号，即“无需我方额外安装非标准依赖，（常用系统依赖可提前说明，由我方配合安装）。”,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-094,P4,通顺性,[通顺性] 个别句子过长，影响阅读流畅性。前半句结构复杂，后半句存在一定冗余。,"建议分句或添加标点优化：
用户可通过关键词、指定知识库、划词等方式发起检索或问答。系统将根据用户权限筛选结果，要求检索响应时间≤1秒，问答响应时间≤3秒。答案需",【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划
reports-095,P4,通顺性,[通顺性] 句子衔接不够流畅，使用多个分号连接不同目的，结构上更像列表而非连贯段落。“企业需符合合规要求，对知识操作进行追溯”句子的主语从“企业管理员”、“个人,"建议理顺逻辑关系并调整表达：
该功能可应用于以下场景：企业管理员需基于组织架构，为不同部门及成员设置知识访问、编辑和管理权限，以保障企业核心知识安全；个人用户需",【应用场景】企业管理员需基于组织架构设置不同部门、成员的知识
reports-096,P2,语病,[语病] 存在成分搭配不当的语病。“拥有权限管控权限”及“拥有个人知识库管理权限”中，第二个“权限”表意重复且不清晰。,"应明确区分权限主体和对象。建议修改为：
用户已登录系统。企业管理员拥有进行权限管控的权限，个人用户拥有管理其个人知识库的权限。",【条件】用户已登录系统，企业管理员拥有权限管控权限，个人用户
reports-097,P4,通顺性,[通顺性] 前半部分描述管理员操作，后半部分描述用户反馈和系统性能指标，句子结构复杂，层次稍显混乱，影响阅读和理解。,"建议厘清层次，可分句处理：
企业管理员可进行精细化权限配置，系统能够自动识别敏感信息并进行隔离。所有操作日志均可实时查询与导出，权限的修改或撤销即时生效。同时，",【做什么，程度/效果/反馈】企业管理员可进行精细化权限配置，
reports-098,P3,口语化,[口语化] 使用“不影响系统正常操作”的表述，偏向于口语化描述，在非正式文档中可接受，但在严谨的功能规格描述中可优化为更正式、精确的表达。,"可优化为更正式或更具体的描述。建议修改为：
单个长文档（≤100页）解析耗时≤30秒，支持多文件并发解析，系统整体性能与响应不受影响。",- 性能：支持单个文件最大1G，单次批量导入文件数量≤100
reports-099,P4,通顺性,[通顺性] 该段落仅有一句简单陈述，与上下文（作为“可服务性”的子项）结合来看，其表述过于绝对和孤立，上下文衔接不紧密。,"建议与前文（13）合并，或增加说明性文字，使其成为“可服务性”或“可靠性”目标的一部分。例如合并入第13条：
- 可服务性：...，确保文件数据迁移完整，无遗漏",- 文件数据迁移无遗漏，覆盖率100%。
reports-100,P2,标点,[标点] 括号内说明文字‘未授权内容不展示’前的逗号应为顿号，以与之前的列举项一致。后半句‘多轮追问可连续响应’与‘无答非所问、内容错误情况’逻辑上并列，但使用,将‘未授权内容不展示’前的逗号改为顿号。可将‘无答非所问、内容错误情况’独立为一项，与之前项目用逗号或分号分隔。,- 可靠性：检索/问答过程中系统不崩溃，权限筛选无遗漏（未授
reports-101,P3,口语化,[口语化] 括号内的说明‘如结果不精准可提交反馈’和权限不足时‘提示申请授权入口’中的‘可’、‘提示…入口’带有一定的口语色彩或产品功能界面化表达。,可修改为：‘若结果不准确，支持用户提交反馈’和‘当权限不足时，系统提示并引导用户申请授权’。,- 可服务性：支持检索/问答结果反馈（如结果不精准可提交反馈
reports-102,P3,重复,[重复] ‘权限管控无遗漏、无错误’与括号内的解释‘(未授权用户无法访问)’意思接近，且本段落主题为‘可靠性’，与段落[1]的部分内容重复。,结合段落[1]进行调整，避免在同一文档中对同一概念（如权限保证）在‘可靠性’下进行重复描述。,- 可靠性：权限管控无遗漏、无错误（未授权用户无法访问），敏
reports-103,P4,通顺性,[通顺性] 句子的逻辑顺序可以调整得更清晰。‘不导入个人终端设备上的文档即可自动索引和检索个人知识’中，‘不导入…即可…’的表达略显绕口。,建议修改为：‘在获得用户授权后，系统可不导入个人终端设备上的文档，直接对个人知识进行自动索引与检索。’或更简洁地：’经用户授权，无需导入个人终端设备文档，即可实,- 经用户授权后，不导入个人终端设备上的文档即可自动索引和检
reports-104,P2,标点,[标点] 段落开头为【应用场景】：，冒号后是一个长句子，包含多个并列的‘场景’描述，可考虑通过分段或使用分号来更好地划分层次。,建议在‘快速生成符合格式规范的docx文档，’后使用句号或分号。可将长句拆分为短句，使场景描述更清晰。,【应用场景】：适用于私有化部署大模型的办公场景，用户需基于指
reports-105,P2,标点,[标点] 括号内的内容（如行政、文案、运营、技术文档撰写者等）是对‘职场人员’的举例说明，但整个句子较长，导致括号内容插入后，主句稍显割裂。‘对文档格式规范性、,可调整句式：’……职场人员（如行政、文案、运营、技术文档撰写者等）。这类用户需依托模板……，且对文档格式规范性与内容准确性有明确要求。’,【利益相关者/执行人员】：使用私有化大模型办公的职场人员（如
reports-106,P2,标点|通顺性,[标点|通顺性] 使用分号后，后续描述以‘——’进行强调区分，这在正式文档中略显随意。‘前述为必填’和‘后述为非必填’的指代，在长句中不够清晰，导致句子结构复杂,建议使用列表或分点描述输入条件。修改为：‘条件包括：1. 已部署私有化大模型环境，且用户已安装Office Word或WPS办公软件。2. 用户需提前准备好以下,【条件】：已部署私有化大模型环境，用户已安装office w
reports-107,P2,语病,[语病] ‘模型配置参数（模型选择、参数调整结果）设定’中，‘参数调整结果’属于结果而非输入项，作为‘设定’的宾语不够准确。整个段落是一个超长的列举，直接作为句,建议改为条目化描述。例如：‘输入信息包括：文档主题、框架参考文档、内容参考文档（可指定知识库或上传文档（支持doc、docx、txt、pdf、xlsx、ppt、,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-108,P2,语病|标点,[语病|标点] 这是一个极其冗长的复合句，包含多个分号和并列动作描述，读起来费力，且标点（主要是分号、逗号）在划分长句层次时稍显混乱。‘每个内容片段如涉及到生成,强烈建议将这个段落拆分成几个独立的句子。例如：’1. 大模型依据输入信息及私有化环境配置，自动生成符合模板框架和格式规范的docx文档内容。2. 生成的内容可插,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-109,P2,语病,[语病] ‘符合模板格式规范、内容贴合参考资料及用户需求的docx文档’中，‘贴合’与‘及用户需求’搭配稍显牵强，且‘文档生成位置可按需选择’的表述与生成的具体,修改为：‘输出为符合模板格式规范且内容贴合参考资料及用户需求的docx文档，内容片段附有溯源批注。用户可按需选择在现有文档光标处生成或新建空白文档生成。生成完成,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-110,P2,通顺性|标点,[通顺性|标点] 句子结构复杂，前半句描述异常处理流程，中间用分号隔开，后半句描述正常操作和优点，但连接不够流畅。‘生成内容经用户确认接受后，可直接在offic,建议分为两个句子。第一句描述异常处理：‘若生成过程中因软件切换或页面卡顿导致中断，待恢复后用户可选择继续、暂停或终止生成。’第二句描述正常流程：‘生成的内容一经,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
