Key,P,类型,问题,修改建议,位置
reports-055,P0,段落缺批注,"段落缺少批注: ""【条件】：已部署私有化大模型环境，用户已安装office word与wps办公软件；需提前准备好文档主题、框架参考文档（""",为该段落添加批注说明,【条件】：已部署私有化大模型环境，用户已安装office w
reports-056,P0,段落缺批注,"段落缺少批注: ""【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指定知识库/上传文档，上传文档支持常见格式，如：doc、doc""",为该段落添加批注说明,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-057,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境配置，自动生成符合模板框架、格式规范的docx文档内容；支持""",为该段落添加批注说明,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-058,P0,段落缺批注,"段落缺少批注: ""【输出】：符合模板格式规范、内容贴合参考资料及用户需求的docx文档，内容片段附带溯源批注；文档生成位置可按需选择（现有""",为该段落添加批注说明,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-059,P0,段落缺批注,"段落缺少批注: ""【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复正常办公界面后，用户可选择继续生成、暂停生成或终止生成；生成""",为该段落添加批注说明,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-060,P0,段落缺批注,"段落缺少批注: ""一、性能约束（必须符合）""",为该段落添加批注说明,一、性能约束（必须符合）
reports-061,P0,段落缺批注,"段落缺少批注: ""- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文档篇幅≤50页）。""",为该段落添加批注说明,- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-062,P0,段落缺批注,"段落缺少批注: ""- 参考文档解析成功率≥99%，支持格式（doc、docx、txt、pdf、xlsx、ppt、图片等）兼容率100%。""",为该段落添加批注说明,- 参考文档解析成功率≥99%，支持格式（doc、docx、
reports-063,P0,段落缺批注,"段落缺少批注: ""- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。""",为该段落添加批注说明,- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。
reports-064,P0,段落缺批注,"段落缺少批注: ""- 溯源批注生成准确率100%，插入位置准确率95%。""",为该段落添加批注说明,- 溯源批注生成准确率100%，插入位置准确率95%。
reports-065,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束（必须符合）""",为该段落添加批注说明,二、可靠性约束（必须符合）
reports-066,P0,段落缺批注,"段落缺少批注: ""- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。""",为该段落添加批注说明,- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。
reports-067,P0,段落缺批注,"段落缺少批注: ""- 生成内容贴合参考资料及主题，生成结果相关性≥95%。""",为该段落添加批注说明,- 生成内容贴合参考资料及主题，生成结果相关性≥95%。
reports-068,P0,段落缺批注,"段落缺少批注: ""- 文档下载、插入WPS/WORD成功率100%，无文件损坏。""",为该段落添加批注说明,- 文档下载、插入WPS/WORD成功率100%，无文件损坏
reports-069,P0,段落缺批注,"段落缺少批注: ""- 私有化环境下连续生成50份文档无崩溃、无异常退出。""",为该段落添加批注说明,- 私有化环境下连续生成50份文档无崩溃、无异常退出。
reports-070,P0,段落缺批注,"段落缺少批注: ""- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。""",为该段落添加批注说明,- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。
reports-071,P0,段落缺批注,"段落缺少批注: ""- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。""",为该段落添加批注说明,- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。
reports-072,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束（必须符合）""",为该段落添加批注说明,三、可服务性约束（必须符合）
reports-073,P0,段落缺批注,"段落缺少批注: ""- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s。""",为该段落添加批注说明,- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s
reports-074,P0,段落缺批注,"段落缺少批注: ""- 模型参数调整即时生效，无延迟，配置可保存复用。""",为该段落添加批注说明,- 模型参数调整即时生效，无延迟，配置可保存复用。
reports-075,P0,段落缺批注,"段落缺少批注: ""- 支持生成历史查看、下载、删除。""",为该段落添加批注说明,- 支持生成历史查看、下载、删除。
reports-076,P0,段落缺批注,"段落缺少批注: ""- 必须兼容国内主流开源大模型（如QWEN3-32b、Deepseek32b），模型适配成功率100%。""",为该段落添加批注说明,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-077,P0,段落缺批注,"段落缺少批注: ""【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文档时，需从企业知识库中复用已有合规内容片段（章节、图片、表格""",为该段落添加批注说明,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-078,P0,段落缺批注,"段落缺少批注: ""【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理员。""",为该段落添加批注说明,【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理
reports-079,P0,段落缺批注,"段落缺少批注: ""【条件】""",为该段落添加批注说明,【条件】
reports-080,P0,段落缺批注,"段落缺少批注: ""【输入】""",为该段落添加批注说明,【输入】
reports-081,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】""",为该段落添加批注说明,【做什么，程度/效果/反馈】
reports-082,P0,段落缺批注,"段落缺少批注: ""【输出】""",为该段落添加批注说明,【输出】
reports-083,P0,段落缺批注,"段落缺少批注: ""【外界反应】""",为该段落添加批注说明,【外界反应】
reports-084,P0,段落缺批注,"段落缺少批注: ""一、性能约束""",为该段落添加批注说明,一、性能约束
reports-085,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束""",为该段落添加批注说明,二、可靠性约束
reports-086,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束""",为该段落添加批注说明,三、可服务性约束
reports-087,P0,段落缺批注,"段落缺少批注: ""乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确保主库故障时，从库可快速切换，不影响模块正常运行；模块服务需""",为该段落添加批注说明,乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确
reports-088,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持定时备份，备份数据可正常恢复，备份过程不影响模块正常运行；模""",为该段落添加批注说明,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
reports-089,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支持后续新增功能、""",为该段落添加批注说明,乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、
reports-090,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志三大类，日志需规范、详细，可追溯；操作日志需记录所有对模块的""",为该段落添加批注说明,乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志
reports-091,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需支持非容器部署，可在以下Linux操作系统上正常安装、运行，无需修改代码或进行额外配置：Ubuntu（20""",为该段落添加批注说明,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-092,P2,标点,[标点] 段落以破折号“——”开头，在列举项目中作为连接词或解释性说明更为常见。此处作为独立段落标题，不符合常规标题或列表项的格式规范。,建议改为规范的标题格式，如使用冒号或括号说明，或明确其为列表项的一部分。例如：“3. 目标知识库存放路径（如品类/子品类/项目/文档）”或“存放路径：需设定目标,——目标知识库存放路径（如品类/子品类/项目/文档）。
reports-093,P2,标点,[标点] 与第3段相同，独立段落以破折号开头，作为功能项的描述显得突兀，不符合标准文档列举格式。,建议调整为标准列举格式。例如：“4. 解析功能开关：可设定是否启用摘要、关键词标签、思维导图生成。”,——解析功能开关（是否启用摘要、关键词标签、思维导图生成）。
reports-094,P4,通顺性,[通顺性] “通知相应用户或管理员”中的“相应”指代不够明确，可优化使其更严谨。,建议修改为“通知文件所属用户或相关管理员”，以提高明确性。,敏感信息预警/隔离记录：对被隔离的敏感文件或内容生成记录，通
reports-095,P3,口语化,[口语化] “达标时”、“需优化”等词语稍显口语化，虽然在一定语境下可接受，但可以更书面化。,建议修改为：“当解析准确率与敏感识别率达到标准时，用户对自动化工具的信任度将增强。反之，若解析质量不佳或误报率过高，则需要优化解析算法并更新敏感词库。”,当解析准确率与敏感识别率达标时，用户对自动化工具的信任度增强
reports-096,P4,通顺性,[通顺性] “指定知识库（所停留界面、或所选择文档夹、或所打开文档下、跨文件夹或文件）”括号内的列举逻辑层次和连接词使用（“或”、“下、”）不够清晰流畅，可能引,建议重新组织语言，明确列举关系。例如：“指定知识库的检索范围（例如：当前停留的界面、已选定的文件夹、已打开的文档内部，或进行跨文件夹/文件检索）。”,【输入】检索关键词、指定知识库（所停留界面、或所选择文档夹、
reports-097,P4,通顺性,"[通顺性] 部分表述不够流畅，尤其是""无答非所问、内容错误情况""过于并列和直接，影响阅读节奏。","将""无答非所问、内容错误情况""修改为""无答非所问或内容错误等问题""，使之更通顺。",- 可靠性：检索/问答过程中系统不崩溃，权限筛选无遗漏（未授
reports-098,P3,口语化,"[口语化] 使用了口语化表达，如""提交反馈""、""提供...指南""、""提示申请""等在正式文档中可优化得更严谨。","可考虑优化措辞，例如将""提交反馈""改为""提供反馈""或""提交反馈意见""，""提供检索技巧指南""改为""提供检索指引""，使语言更正式。",- 可服务性：支持检索/问答结果反馈（如结果不精准可提交反馈
reports-099,P2,标点,[标点] 括号内的注释内容使用了全角标点，与数字单位“≥100个”中的半角符号不统一。虽然不算严格错误，但风格略有混杂。,"为保持一致性，可将""（≥100个）。""中的句号也改为半角，或将括号内所有符号统一为全角或半角。",- 性能：权限配置/修改/撤销响应时间≤1秒，敏感信息识别响
reports-100,P3,重复,"[重复] 描述""权限管控无遗漏、无错误""与第1段中""权限筛选无遗漏（未授权内容不展示）""、本段中""未授权用户无法访问""，以及第5段中的""支持权限配置错误排查""存",建议审视整个规范文档，合并或差异化描述可靠性、可服务性等部分关于权限管控和错误排查的内容，避免重复表达。,- 可靠性：权限管控无遗漏、无错误（未授权用户无法访问），敏
reports-101,P3,重复,"[重复] ""支持在线咨询权限相关问题""与前文第2段""支持检索/问答结果反馈（如结果不精准可提交反馈）""在提供反馈/咨询渠道功能上表述相似，且部分功能（如权限等级",建议整体梳理文档结构，对于相似功能（如反馈、咨询、说明文档）在不同类别（可靠性、可服务性）下的描述进行整合或清晰区分。,- 可服务性：支持权限配置错误排查，提供权限等级说明文档，敏
reports-102,P4,通顺性,"[通顺性] 语句表述不够紧凑，""不导入个人终端设备上的文档即可自动索引和检索个人知识""这一长句不易快速理解。短语""个人知识""的指代稍显模糊。","可修改为更清晰的表述，例如""在获得用户授权后，系统可直接对个人终端设备上的知识进行自动索引与检索，而无需导入文档。""或根据上下文精简。",- 经用户授权后，不导入个人终端设备上的文档即可自动索引和检
reports-103,P2,标点,[标点] 句末缺少句号。,"在""（单文档篇幅≤50页）。""后加上句号。",- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-104,P3,重复,[重复] 段落开头多次使用【做什么，程度/效果/反馈】，在[1]和[8]中重复出现。,建议[1]段保留，[8]段改为【权限管理做什么，程度/效果/反馈】或直接明确为【权限管理操作】等内容，以示区分，避免重复。,【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划
reports-105,P4,通顺性,[通顺性] 标点符号使用导致句子过长、结构混乱。同时存在语义重复（如“检索/问答...检索响应时间...问答响应时间”）。,建议分段。例如：“【做什么，程度/效果/反馈】1.（检索）用户可通过...发起检索，系统...，检索响应时间≤1秒，结果需附原文溯源，并反馈检索结果数量...。,【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划
reports-106,P2,通顺性/标点,[通顺性/标点] 段落为多个并列的句子意图，但使用分号连接，导致句子冗长且不清晰。,建议改用句号分隔，或优化为条目式表达。例如：“【应用场景】1. 企业：管理员需...，以保障...。2. 个人：用户需...，以防...。3. 合规：企业需..,【应用场景】企业管理员需基于组织架构设置不同部门、成员的知识
reports-107,P3,重复,[重复] “企业员工”与“个人用户”可能存在语义上的交叉或包含关系，且已涵盖在“利益相关者”中，表述略显冗余。,建议简化为：“企业管理员、员工（个人用户）。”或根据上下文判断，若“个人用户”专指非企业员工的独立用户，则可保留。,【利益相关者/执行人员】企业管理员、个人用户、企业员工。
reports-108,P3,口语化/重复,[口语化/重复] 使用两个“拥有...权限”的相同句式，有些口语化且表达重复。,建议优化句式。例如：“【条件】用户需已登录系统。其中，企业管理员拥有权限管控功能，个人用户拥有其个人知识库的管理权限。”,【条件】用户已登录系统，企业管理员拥有权限管控权限，个人用户
reports-109,P3,口语化,[口语化] 使用口语化表达的『必须』一词。,建议修改为更正式的表达，如『应』、『需』或『要求』。例：『应兼容国内主流开源大模型』,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-110,P3,重复,[重复] 句子中连续重复使用了“项目文档”。,可以精简为：『项目组成员在撰写项目报告、方案、技术文档等时，需从企业知识库中复用已有合规内容片段……』,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-111,P2,标点,[标点] 括号内的列举项（章节、图片、表格、公式）建议使用顿号分隔。,建议修改为：『（章节、图片、表格、公式）』,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-112,P3,重复,[重复] 短时间内密集重复使用“需”字和“确保”一词，句式略显单调。,建议合并或调整句式，例如：『乙方开发的所有模块，在数据库、服务、缓存和定时任务方面，均需满足高可用要求：1. 数据库采用...；2. 服务实现...；3. 缓存,乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确
reports-113,P3,重复,[重复] 同一段落开头连续使用“需确保”、“需配置”、“需具备”，句式单一且有重复啰嗦之感。,建议优化句式结构，例如合并为：『乙方开发模块需满足以下要求，以确保数据安全性与服务稳健性：1. 数据库方面...；2. 模块需具备故障自动恢复能力...；3. ,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
