Key,P,类型,问题,修改建议,位置
reports-055,P0,段落缺批注,"段落缺少批注: ""【条件】：已部署私有化大模型环境，用户已安装office word与wps办公软件；需提前准备好文档主题、框架参考文档（""",为该段落添加批注说明,【条件】：已部署私有化大模型环境，用户已安装office w
reports-056,P0,段落缺批注,"段落缺少批注: ""【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指定知识库/上传文档，上传文档支持常见格式，如：doc、doc""",为该段落添加批注说明,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-057,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境配置，自动生成符合模板框架、格式规范的docx文档内容；支持""",为该段落添加批注说明,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-058,P0,段落缺批注,"段落缺少批注: ""【输出】：符合模板格式规范、内容贴合参考资料及用户需求的docx文档，内容片段附带溯源批注；文档生成位置可按需选择（现有""",为该段落添加批注说明,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-059,P0,段落缺批注,"段落缺少批注: ""【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复正常办公界面后，用户可选择继续生成、暂停生成或终止生成；生成""",为该段落添加批注说明,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-060,P0,段落缺批注,"段落缺少批注: ""一、性能约束（必须符合）""",为该段落添加批注说明,一、性能约束（必须符合）
reports-061,P0,段落缺批注,"段落缺少批注: ""- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文档篇幅≤50页）。""",为该段落添加批注说明,- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-062,P0,段落缺批注,"段落缺少批注: ""- 参考文档解析成功率≥99%，支持格式（doc、docx、txt、pdf、xlsx、ppt、图片等）兼容率100%。""",为该段落添加批注说明,- 参考文档解析成功率≥99%，支持格式（doc、docx、
reports-063,P0,段落缺批注,"段落缺少批注: ""- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。""",为该段落添加批注说明,- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。
reports-064,P0,段落缺批注,"段落缺少批注: ""- 溯源批注生成准确率100%，插入位置准确率95%。""",为该段落添加批注说明,- 溯源批注生成准确率100%，插入位置准确率95%。
reports-065,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束（必须符合）""",为该段落添加批注说明,二、可靠性约束（必须符合）
reports-066,P0,段落缺批注,"段落缺少批注: ""- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。""",为该段落添加批注说明,- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。
reports-067,P0,段落缺批注,"段落缺少批注: ""- 生成内容贴合参考资料及主题，生成结果相关性≥95%。""",为该段落添加批注说明,- 生成内容贴合参考资料及主题，生成结果相关性≥95%。
reports-068,P0,段落缺批注,"段落缺少批注: ""- 文档下载、插入WPS/WORD成功率100%，无文件损坏。""",为该段落添加批注说明,- 文档下载、插入WPS/WORD成功率100%，无文件损坏
reports-069,P0,段落缺批注,"段落缺少批注: ""- 私有化环境下连续生成50份文档无崩溃、无异常退出。""",为该段落添加批注说明,- 私有化环境下连续生成50份文档无崩溃、无异常退出。
reports-070,P0,段落缺批注,"段落缺少批注: ""- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。""",为该段落添加批注说明,- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。
reports-071,P0,段落缺批注,"段落缺少批注: ""- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。""",为该段落添加批注说明,- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。
reports-072,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束（必须符合）""",为该段落添加批注说明,三、可服务性约束（必须符合）
reports-073,P0,段落缺批注,"段落缺少批注: ""- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s。""",为该段落添加批注说明,- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s
reports-074,P0,段落缺批注,"段落缺少批注: ""- 模型参数调整即时生效，无延迟，配置可保存复用。""",为该段落添加批注说明,- 模型参数调整即时生效，无延迟，配置可保存复用。
reports-075,P0,段落缺批注,"段落缺少批注: ""- 支持生成历史查看、下载、删除。""",为该段落添加批注说明,- 支持生成历史查看、下载、删除。
reports-076,P0,段落缺批注,"段落缺少批注: ""- 必须兼容国内主流开源大模型（如QWEN3-32b、Deepseek32b），模型适配成功率100%。""",为该段落添加批注说明,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-077,P0,段落缺批注,"段落缺少批注: ""【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文档时，需从企业知识库中复用已有合规内容片段（章节、图片、表格""",为该段落添加批注说明,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-078,P0,段落缺批注,"段落缺少批注: ""【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理员。""",为该段落添加批注说明,【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理
reports-079,P0,段落缺批注,"段落缺少批注: ""【条件】""",为该段落添加批注说明,【条件】
reports-080,P0,段落缺批注,"段落缺少批注: ""【输入】""",为该段落添加批注说明,【输入】
reports-081,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】""",为该段落添加批注说明,【做什么，程度/效果/反馈】
reports-082,P0,段落缺批注,"段落缺少批注: ""【输出】""",为该段落添加批注说明,【输出】
reports-083,P0,段落缺批注,"段落缺少批注: ""【外界反应】""",为该段落添加批注说明,【外界反应】
reports-084,P0,段落缺批注,"段落缺少批注: ""一、性能约束""",为该段落添加批注说明,一、性能约束
reports-085,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束""",为该段落添加批注说明,二、可靠性约束
reports-086,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束""",为该段落添加批注说明,三、可服务性约束
reports-087,P0,段落缺批注,"段落缺少批注: ""乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确保主库故障时，从库可快速切换，不影响模块正常运行；模块服务需""",为该段落添加批注说明,乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确
reports-088,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持定时备份，备份数据可正常恢复，备份过程不影响模块正常运行；模""",为该段落添加批注说明,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
reports-089,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支持后续新增功能、""",为该段落添加批注说明,乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、
reports-090,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志三大类，日志需规范、详细，可追溯；操作日志需记录所有对模块的""",为该段落添加批注说明,乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志
reports-091,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需支持非容器部署，可在以下Linux操作系统上正常安装、运行，无需修改代码或进行额外配置：Ubuntu（20""",为该段落添加批注说明,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-092,P4,通顺性,"[通顺性] ""实现知识的零整理归档""表述略显生硬，""零整理""作为定语修饰""归档""不够通顺精准。","建议修改为""实现知识的免整理归档""或""实现知识的无须整理即可归档""。",企业及个人用户需将本地或系统内分散的文档（包括但不限于Off
reports-093,P2,标点,[标点] 该段为人员角色列举，括号内的解释应与被解释项（如“知识管理员”）更紧密地结合，且末尾缺标点。,建议修改为：个人用户、企业用户（如知识提供人、知识管理员）、系统管理员（负责数据迁移与日志审计）。,个人用户、企业用户（如知识提供人、知识管理员）、系统管理员（
reports-094,P3,口语化,[口语化] “无延迟”为口语化表达，在正式文档中不够严谨。,建议修改为“无感知延迟”或“无明显延迟”。,- 模型参数调整即时生效，无延迟，配置可保存复用。
reports-095,P3,口语化,[口语化] “必须”为口语化强制语气词，在正式的需求或规格文档中，使用“需”或“应”更为规范。,建议将“必须”修改为“需”：“需兼容国内主流开源大模型……”,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-096,P2,标点,[标点] 括号“(章节、图片、表格、公式)”前的逗号“，”使用不当，使其与“内容片段”的关系不够清晰。中文中列举并列成分，若总括性词语后需停顿，应用冒号。,建议将逗号“，”改为冒号“：”：“……复用已有合规内容片段（章节、图片、表格、公式）……”,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-097,P3,重复,[重复] 短语“确保数据不丢失”与后文“数据库需配置定时备份机制，支持定时备份，备份数据可正常恢复”存在语义上的部分重复，略显啰嗦。,建议合并或精简表述，例如：“乙方开发模块的数据需得到可靠保障。数据库需配置定时备份机制，备份数据可正常恢复……”,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
reports-098,P4,通顺性,[通顺性] 长句过多，逻辑层次不够清晰，导致阅读不畅。,可拆分长句并使用分号或序号分层。例如：“用户可通过关键词、指定知识库、划词等方式发起检索或问答。系统根据用户权限筛选结果：检索响应时间≤1秒，问答响应时间≤3秒,【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划
reports-099,P4,通顺性,[通顺性] 句子结构稍显复杂，可以更精炼。,建议优化句子结构。例如：“企业管理员需基于组织架构，为不同部门和成员设置知识访问、编辑和管理权限，以保障企业核心知识安全。个人用户可设置个人知识库隐私，防止未授,【应用场景】企业管理员需基于组织架构设置不同部门、成员的知识
reports-100,P3,口语化,[口语化] 表达“拥有权限管控权限”略显口语化且重复。,建议修改为：“企业管理员拥有权限管理权限，个人用户拥有个人知识库管理权限。”或更简洁地表述为：“企业管理员负责权限管理，个人用户管理其个人知识库。”,【条件】用户已登录系统，企业管理员拥有权限管控权限，个人用户
reports-101,P4,通顺性,[通顺性] 句子较长，信息点密集，可读性有待提高。,建议拆分句子，明确动作主体和反馈。例如：“企业管理员可进行精细化权限配置，敏感信息可被自动识别并隔离，操作日志支持实时查询与导出，权限修改或撤销可即时生效。对个,【做什么，程度/效果/反馈】企业管理员可进行精细化权限配置，
reports-102,P2,标点,[标点] 破折号“-”用于列举与中文文档格式规范不符，且与后面段落列表符号不统一（后续段落[12][13]的“-”与[11][15]的“-”是两种不同格式，虽然,建议使用中文项目符号（如“●”或“·”）或数字编号，并修正标题重复问题：“● 性能……”，[15]中的“性能”标题删除或整合。,- 性能：支持单个文件最大1G，单次批量导入文件数量≤100
reports-103,P2,语病,[语病] “文件数据迁移无遗漏，覆盖率100%”表述不完整，更像是目标描述而非功能说明，与前后的列表项风格不一致。,建议修改为一个完整的句子，使其在上下文中更清晰。例如：“● 完整性：确保文件数据迁移无遗漏，覆盖率达到100%。”,- 文件数据迁移无遗漏，覆盖率100%。
reports-104,P3,重复,[重复] 段落开头再次使用“- 性能：”，这与段落[11]的标题重复，且未归入其下，结构稍显混乱。,建议将此段落与[11]的“性能”部分合并，或修改[15]的标题，例如改为：“● 并发性能：单用户单次检索响应时间≤1秒……（企业级场景）。”,- 性能：单用户单次检索响应时间≤1秒，问答响应时间≤3秒，
reports-105,P3,口语化,[口语化] “不精准”是比较口语化的表达。,建议将“结果不精准”改为“结果不准确”或“结果有偏差”。,- 可服务性：支持检索/问答结果反馈（如结果不精准可提交反馈
reports-106,P4,通顺性,[通顺性] “支持同时配置多个部门/用户权限（≥100个）”语序和指代不够通顺，“同时”的修饰对象可以有不同解读。,建议修改为：“支持批量配置部门或用户权限（最大数量≥100）。”或“支持同时为多个部门或用户（数量≥100）配置权限。”,- 性能：权限配置/修改/撤销响应时间≤1秒，敏感信息识别响
reports-107,P3,口语化,[口语化] “错误排查”、“解除隔离”是比较偏技术口语的表达。,建议将“支持权限配置错误排查”优化为“支持权限配置错误检查与定位”，将“手动解除隔离”优化为“手动解除标记（或解除限制）”。,- 可服务性：支持权限配置错误排查，提供权限等级说明文档，敏
reports-108,P4,通顺性,[通顺性] 句子较长，逻辑关系表述可以更清晰。,建议修改为：“经用户授权后，系统将在不导入个人终端设备文档的情况下，自动完成对个人知识的索引和检索。”,- 经用户授权后，不导入个人终端设备上的文档即可自动索引和检
reports-109,P2,标点,[标点] “docx文档”使用英文句点作为缩写点，在正式文档中，建议使用中文标点环境下的全角表示（除非是特定技术术语规定）。,建议将“docx文档”修改为“docx 文档”（增加空格）或“docx格式文档”，以符合中文排版规范。,【应用场景】：适用于私有化部署大模型的办公场景，用户需基于指
reports-110,P2,标点,[标点] “——”作为连接词使用过多，影响阅读流畅性。分号“；”前后句子长度和结构差异较大，可进一步优化。句末“——后述为非必填”结构不畅。,建议优化标点使用和句子结构。例如：“条件：系统已部署私有化大模型环境，用户已安装 Office Word 或 WPS 办公软件。用户需提前准备文档主题、框架参考,【条件】：已部署私有化大模型环境，用户已安装office w
reports-111,P2,标点,[标点] 括号内的说明过长，造成阅读负担。且“doc、docx...”等缩写格式前文已出现，可用统一方式处理。,建议调整句子结构，可将括号内的说明单独列出或优化措辞以简化。例如：“……内容参考文档（可通过指定知识库或上传文档提供，上传文件支持常见格式如 DOC、DOCX、,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-112,P3,重复,[重复] 部分表达存在重复，如“生成后可支持用户预览、下载为WORD”与后文“也可支持用户预览、下载为word”描述存在冗余。,建议合并或精简关于预览和下载的描述。可将这一部分整合表述，并与“支持在用户已打开的……生成”并列说明。另外，“WORD”建议统一为“Word”。,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-113,P2,语病,[语病] “内容片段附带溯源批注”缺少主语，与前句“docx文档”衔接不够紧密。,建议修改为：“输出为符合模板格式规范、内容贴合用户需求的 docx 文档，其内容片段附带溯源批注。文档生成位置……”,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-114,P4,通顺性,[通顺性] “可直接在office word与wps文档中插入也可以支持预览、下载为word”句式杂糅且不通顺。“office word”、“wps”、“wor,建议修改为：“生成内容经用户确认接受后，可直接插入当前办公软件（Office Word 或 WPS）的文档中，也可支持预览或下载为 Word 文件。”,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-115,P4,通顺性,[通顺性] “响应时延”和“总时长”均指时间，但“时延”更偏网络延迟，“时长”指持续总时间，在同一语境中可统一用词。参数说明可更清晰。,建议修改为：“文档生成响应时间 ≤3秒，单文档总生成时长 ≤300秒（针对篇幅 ≤50页的文档）。”,- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-116,P2,标点,[标点] 句子较长，部分标点使用单一。开头一句'乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支持后续新,建议将部分逗号改为分号，以更清晰地划分语义层次。例如：'乙方开发模块需具备良好的可扩展性；模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支,乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、
reports-117,P2,标点,[标点] 段落由多个分句组成，主要使用分号连接，但其中一处用法不够规范。'模块需提供清晰的部署文档、配置文档、接口文档，便于我方后续维护、排查问题。' 与前面的,建议在总述目的前使用句号或分号，以明确层次。例如：'...便于排查问题。模块需提供清晰的部署文档、配置文档、接口文档，以便我方后续维护与排查问题。',乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志
reports-118,P2,标点,[标点] 句子较长，括号内与括号外的内容用逗号连接，略显拖沓，可以优化断句以提高可读性。具体是：'...无需修改代码或进行额外配置：Ubuntu（20.04及以,建议将操作系统列举与运行要求断开为两个句子。例如：'...无需修改代码或进行额外配置，包括Ubuntu（20.04及以上版本）、银河麒麟（V10及以上版本）、中,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
