Key,P,类型,问题,修改建议,位置
reports-055,P0,段落缺批注,"段落缺少批注: ""【条件】：已部署私有化大模型环境，用户已安装office word与wps办公软件；需提前准备好文档主题、框架参考文档（""",为该段落添加批注说明,【条件】：已部署私有化大模型环境，用户已安装office w
reports-056,P0,段落缺批注,"段落缺少批注: ""【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指定知识库/上传文档，上传文档支持常见格式，如：doc、doc""",为该段落添加批注说明,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-057,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境配置，自动生成符合模板框架、格式规范的docx文档内容；支持""",为该段落添加批注说明,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-058,P0,段落缺批注,"段落缺少批注: ""【输出】：符合模板格式规范、内容贴合参考资料及用户需求的docx文档，内容片段附带溯源批注；文档生成位置可按需选择（现有""",为该段落添加批注说明,【输出】：符合模板格式规范、内容贴合参考资料及用户需求的do
reports-059,P0,段落缺批注,"段落缺少批注: ""【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复正常办公界面后，用户可选择继续生成、暂停生成或终止生成；生成""",为该段落添加批注说明,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-060,P0,段落缺批注,"段落缺少批注: ""一、性能约束（必须符合）""",为该段落添加批注说明,一、性能约束（必须符合）
reports-061,P0,段落缺批注,"段落缺少批注: ""- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文档篇幅≤50页）。""",为该段落添加批注说明,- 文档生成响应时延≤3s，单文档生成总时长≤300s（单文
reports-062,P0,段落缺批注,"段落缺少批注: ""- 参考文档解析成功率≥99%，支持格式（doc、docx、txt、pdf、xlsx、ppt、图片等）兼容率100%。""",为该段落添加批注说明,- 参考文档解析成功率≥99%，支持格式（doc、docx、
reports-063,P0,段落缺批注,"段落缺少批注: ""- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。""",为该段落添加批注说明,- 光标处插入生成时延≤2s，预览刷新时延≤1s，无卡顿。
reports-064,P0,段落缺批注,"段落缺少批注: ""- 溯源批注生成准确率100%，插入位置准确率95%。""",为该段落添加批注说明,- 溯源批注生成准确率100%，插入位置准确率95%。
reports-065,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束（必须符合）""",为该段落添加批注说明,二、可靠性约束（必须符合）
reports-066,P0,段落缺批注,"段落缺少批注: ""- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。""",为该段落添加批注说明,- 生成文档框架与给定模板一致性100%，无格式错乱、缺失。
reports-067,P0,段落缺批注,"段落缺少批注: ""- 生成内容贴合参考资料及主题，生成结果相关性≥95%。""",为该段落添加批注说明,- 生成内容贴合参考资料及主题，生成结果相关性≥95%。
reports-068,P0,段落缺批注,"段落缺少批注: ""- 文档下载、插入WPS/WORD成功率100%，无文件损坏。""",为该段落添加批注说明,- 文档下载、插入WPS/WORD成功率100%，无文件损坏
reports-069,P0,段落缺批注,"段落缺少批注: ""- 私有化环境下连续生成50份文档无崩溃、无异常退出。""",为该段落添加批注说明,- 私有化环境下连续生成50份文档无崩溃、无异常退出。
reports-070,P0,段落缺批注,"段落缺少批注: ""- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。""",为该段落添加批注说明,- 软件切换、卡顿恢复后，生成进度可续接，无内容丢失。
reports-071,P0,段落缺批注,"段落缺少批注: ""- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。""",为该段落添加批注说明,- 暂停/终止生成后，不残留异常文件，不占用超额系统资源。
reports-072,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束（必须符合）""",为该段落添加批注说明,三、可服务性约束（必须符合）
reports-073,P0,段落缺批注,"段落缺少批注: ""- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s。""",为该段落添加批注说明,- 生成异常（解析失败、卡顿等）即时提示原因，故障定位≤3s
reports-074,P0,段落缺批注,"段落缺少批注: ""- 模型参数调整即时生效，无延迟，配置可保存复用。""",为该段落添加批注说明,- 模型参数调整即时生效，无延迟，配置可保存复用。
reports-075,P0,段落缺批注,"段落缺少批注: ""- 支持生成历史查看、下载、删除。""",为该段落添加批注说明,- 支持生成历史查看、下载、删除。
reports-076,P0,段落缺批注,"段落缺少批注: ""- 必须兼容国内主流开源大模型（如QWEN3-32b、Deepseek32b），模型适配成功率100%。""",为该段落添加批注说明,- 必须兼容国内主流开源大模型（如QWEN3-32b、Dee
reports-077,P0,段落缺批注,"段落缺少批注: ""【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文档时，需从企业知识库中复用已有合规内容片段（章节、图片、表格""",为该段落添加批注说明,【应用场景】项目组成员在撰写项目报告、方案、技术文档等项目文
reports-078,P0,段落缺批注,"段落缺少批注: ""【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理员。""",为该段落添加批注说明,【利益相关者/执行人员】项目组成员、知识库管理员、文档库管理
reports-079,P0,段落缺批注,"段落缺少批注: ""【条件】""",为该段落添加批注说明,【条件】
reports-080,P0,段落缺批注,"段落缺少批注: ""【输入】""",为该段落添加批注说明,【输入】
reports-081,P0,段落缺批注,"段落缺少批注: ""【做什么，程度/效果/反馈】""",为该段落添加批注说明,【做什么，程度/效果/反馈】
reports-082,P0,段落缺批注,"段落缺少批注: ""【输出】""",为该段落添加批注说明,【输出】
reports-083,P0,段落缺批注,"段落缺少批注: ""【外界反应】""",为该段落添加批注说明,【外界反应】
reports-084,P0,段落缺批注,"段落缺少批注: ""一、性能约束""",为该段落添加批注说明,一、性能约束
reports-085,P0,段落缺批注,"段落缺少批注: ""二、可靠性约束""",为该段落添加批注说明,二、可靠性约束
reports-086,P0,段落缺批注,"段落缺少批注: ""三、可服务性约束""",为该段落添加批注说明,三、可服务性约束
reports-087,P0,段落缺批注,"段落缺少批注: ""乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确保主库故障时，从库可快速切换，不影响模块正常运行；模块服务需""",为该段落添加批注说明,乙方开发的所有模块，需支持数据库高可用部署，采用主从架构，确
reports-088,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持定时备份，备份数据可正常恢复，备份过程不影响模块正常运行；模""",为该段落添加批注说明,乙方开发模块需确保数据不丢失，数据库需配置定时备份机制，支持
reports-089,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、解耦原则，各功能模块独立封装，接口标准化，支持后续新增功能、""",为该段落添加批注说明,乙方开发模块需具备良好的可扩展性，模块架构设计需遵循模块化、
reports-090,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志三大类，日志需规范、详细，可追溯；操作日志需记录所有对模块的""",为该段落添加批注说明,乙方开发模块需完善日志体系，包含操作日志、系统日志、错误日志
reports-091,P0,段落缺批注,"段落缺少批注: ""乙方开发模块需支持非容器部署，可在以下Linux操作系统上正常安装、运行，无需修改代码或进行额外配置：Ubuntu（20""",为该段落添加批注说明,乙方开发模块需支持非容器部署，可在以下Linux操作系统上正
reports-092,P4,通顺性,[通顺性] 多个目标并列描述，句子较长且结构略显松散，阅读时需稍作停顿理解。'无答非所问、内容错误情况'的表述可以更精炼。,可考虑微调语序以增强连贯性，或分句表述。建议修改为：'可靠性：系统在检索/问答过程中不崩溃，权限筛选无遗漏（确保未授权内容不展示），溯源链接准确且可跳转，支持多,- 可靠性：检索/问答过程中系统不崩溃，权限筛选无遗漏（未授
reports-093,P2,标点,[标点] '支持同时配置多个部门/用户权限（≥100个）' 句中，数字和符号'（≥100个）'在中文中通常直接使用'≥100'即可，无需额外括号，但此处括号用于,建议将多个性能指标改为分项列举，或者用分号分隔，使结构更清晰。例如：'性能：权限配置/修改/撤销的响应时间≤1秒；敏感信息识别响应时间≤3秒；操作日志查询/导出,- 性能：权限配置/修改/撤销响应时间≤1秒，敏感信息识别响
reports-094,P3,重复,[重复] 本段与第[1]段的核心主题都是“可靠性”，内容有部分重复（如权限管控无遗漏、操作日志可追溯），放在连续段落中略显冗余。,建议将两段关于“可靠性”的要求合并，或在文档结构上进行归类，避免近距离的语义重复。若需保留为两条，应确保侧重点有明显区分。,- 可靠性：权限管控无遗漏、无错误（未授权用户无法访问），敏
reports-095,P4,通顺性,[通顺性] 句子较长，逻辑关系可以表达得更直接。'不导入个人终端设备上的文档即可自动索引和检索个人知识'，'即可'前后的动作（不导入 与 自动索引检索）的转折/,建议调整语序，使条件与结果更明确。例如：'在获得用户授权后，系统无需导入个人终端设备上的文档，即可自动完成对个人知识的索引和检索。',- 经用户授权后，不导入个人终端设备上的文档即可自动索引和检
reports-096,P2,标点,[标点] 使用了中文中较少见的“——”（破折号）来分隔必填和非必填项，虽然表意清晰，但在一段正式的技术文档中，使用分号或项目符号列举可能更规范。同时，括号内解释,建议改为分项列举或使用更清晰的段落结构。例如：'【条件】：1. 已部署私有化大模型环境，且用户已安装Office Word或WPS办公软件。2. 需提前准备以下,【条件】：已部署私有化大模型环境，用户已安装office w
reports-097,P4,通顺性,[通顺性] 句子是超长的并列结构，将“输入”的所有可能项罗列在一个句子中，主语“用户提供的”一直贯穿到末尾，导致句子结构臃肿，阅读负担较重。,建议将长句拆分为列表形式，或至少使用分号分隔主要类别。例如：'【输入】：用户提供的下列信息：1. 文档主题；2. 框架参考文档；3. 内容参考文档（可指定知识库,【输入】：用户提供的文档主题、框架参考文档、内容参考文档（指
reports-098,P4,通顺性,[通顺性] 段落信息量极大，包含多个分号分隔的复杂子句，描述生成过程、用户交互、格式要求、溯源等多个方面。虽然用分号做了分隔，但整体仍是一个超长段落，可读性有提,建议根据逻辑将本段内容拆分为几个要点，或使用项目符号分条陈述。核心动作（生成文档）及其关键特性（位置、交互、格式、溯源）可以分开描述。,【做什么，程度/效果/反馈】：大模型依据输入信息及私有化环境
reports-099,P2,语病,[语病] “生成内容经用户确认接受后，可直接在office word与wps文档中插入也可以支持预览、下载为word”存在语病。动词“插入”通常需要宾语，且“可,建议优化句子结构，使其更通顺。例如：'生成过程中，如遇软件切换或页面卡顿，待办公界面恢复正常后，用户可选择继续、暂停或终止生成。生成的内容经用户确认接受后，可直,【外界反应】：生成过程中若出现软件切换、页面卡顿等情况，恢复
reports-100,P4,通顺性,[通顺性] 第一段将多个功能点和要求揉在一起用长句陈述，结构较为臃肿，存在一定阅读障碍，且“参考 prompt-optimizer”的表述略显突兀。,建议拆分为几个清晰的短句。例如：【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划词等方式发起检索或问答。系统根据用户权限筛选结果：检索响应时间≤1秒,【做什么，程度/效果/反馈】用户可通过关键词、指定知识库、划
reports-101,P4,通顺性,[通顺性] 句子较长，三个并列的“需”字分句之间仅用分号连接，可以进一步优化使结构更清晰。,建议微调以增强条理性。例如：【应用场景】企业管理员需基于组织架构，为不同部门及成员设置知识访问、编辑、管理权限，以保障企业核心知识安全。个人用户需能设置个人知识,【应用场景】企业管理员需基于组织架构设置不同部门、成员的知识
reports-102,P2,语病,[语病] “企业管理员拥有权限管控权限”存在语义重复，“权限管控权限”表述不够专业明确。,修改为：“企业管理员拥有系统权限管理权限”或更简洁地表述为“企业管理员拥有系统管理权限”或“企业管理员具备权限管理职能”。,【条件】用户已登录系统，企业管理员拥有权限管控权限，个人用户
reports-103,P4,通顺性,[通顺性] 段落为一系列“指令”的罗列，缺乏谓语，可以优化为更完整的描述。,建议增加前置动词，使其成为一个完整的句子。例如：【输入】包括：权限配置指令（选择用户/部门、设置权限等级）、敏感信息识别指令、操作日志查询指令、权限修改/撤销指,【输入】权限配置指令（选择用户/部门、设置权限等级）、敏感信
reports-104,P3,重复,[重复] “敏感信息自动识别并隔离”与后文“敏感信息隔离提示”中的“隔离”一词略显重复，且整个句子较长。,可微调并拆分句子，使表述更精炼。【做什么，程度/效果/反馈】企业管理员可进行精细化权限配置，系统自动识别敏感信息并进行处置。操作日志可实时查询与导出，权限修改/,【做什么，程度/效果/反馈】企业管理员可进行精细化权限配置，
reports-105,P3,口语化,[口语化] “不影响系统正常操作”是偏口语化的表达，在正式的技术文档中可以使用更标准的术语。,修改为“不影响系统其他功能的正常运行”或“不影响系统核心服务的性能”。,- 性能：支持单个文件最大1G，单次批量导入文件数量≤100
reports-106,P4,通顺性,[通顺性] 句子表述有些绝对化且孤立，与上下文“可服务性”等条目相比，略显突兀，可以融入或优化其表述方式。,建议与前后的质量属性（如可靠性）合并或重新措辞，使其更严谨。例如，可与第12条合并，在可靠性中增加“保障文件数据迁移无遗漏，实现100%的覆盖率。”或者将本条修,- 文件数据迁移无遗漏，覆盖率100%。
